id,result,team_key,position,champion_id,user_name,kda
58,1,1,1,777,Ego Battle-KR1,1.0
58,1,1,2,9,테 디 스 틱-피들장인,2.8
58,0,0,3,103,LunaLina-KR1,1.88
58,0,0,2,64,갱슥이-KR1,3.4
58,1,1,5,44,범사섭수관용-KR1,2.43
58,0,0,5,497,nddn-KR1,4.33
58,1,1,3,126,질병게임1-KR1,4.67
58,0,0,4,498,바이탈-KR1,1.0
58,1,1,4,145,싸이카-SGT,1.88
59,1,0,5,432,다훈갓-Bard,7.67
59,0,1,5,12,Destiny-KR1,0.75
59,0,1,2,203,Refuge-KR1,1.5
59,1,0,2,121,Haru-0603,18.0
59,1,0,4,202,이러지마세요-8505,17.0
59,0,1,3,518,SidaRim-으하항,0.14
59,1,0,3,61,LunaLina-KR1,21.0
59,1,0,1,126,238000-KR1,1.5
59,0,1,1,887,gewen-KR1,2.0
59,0,1,4,360,Revenge FA-KR1,0.38
60,1,0,4,110,반년롤접다옴-KR1,4.0
60,1,0,2,254,빡 표-KR123,13.5
60,0,1,3,61,감정없는사람-1354,1.0
60,1,0,3,103,LunaLina-KR1,19
60,1,0,1,84,hide on bush-완두콩,17.0
60,0,1,5,888,DuDu111-KR1,1.5
60,0,1,4,429,JJHXHUN-6486,0.55
60,1,0,5,497,생각이 통달하다-KR1,6.0
60,0,1,2,64,yr9i-KR1,1.4
60,0,1,1,24,Mute-1938,0.5
61,0,1,4,67,인생걸고태호시티-KR1,1.29
61,1,0,5,497,이성호왕출현-KR199,7.67
61,0,1,3,61,T1 Dol-KR1,2.14
61,1,0,4,115,라쿤99-1115,2.71
61,1,0,3,103,LunaLina-KR1,2.86
61,1,0,2,421,장원영-KR05,3.8
61,0,1,2,35,광 왕-KR2,3.0
61,0,1,5,432,NS HH-KR1,1.86
61,1,0,1,10,bee Kayle-KR1,6.33
61,0,1,1,58,Revenge FA-KR1,0.86
62,1,1,3,103,LunaLina-KR1,6.0
62,0,0,3,91,전상득-KR1,1.0
62,1,1,4,81,September 1st-KR1,4.25
62,1,1,2,64,Focalors333-KR1,12.5
62,0,0,2,76,Shylie-KR1,1.62
62,0,0,4,18,아브레-KR1,2.0
62,1,1,1,9,topmidfiddle33-5882,2.14
62,0,0,5,497,패스트볼만-KR1,1.0
62,1,1,5,40,starry sky 2-KR1,22.0
62,0,0,1,777,gingerish tea-KR1,1.67
63,0,0,4,18,wasdqewasd-KR1,1.67
63,0,0,5,111,백수 연수-KR1,0.89
63,0,0,1,516,불멸의무빙-KR1,1.4
63,0,0,3,61,LunaLina-KR1,1.5
63,1,1,1,136,현 솔-kr0,6.5
63,1,1,5,526,asdkjfhgfasd-KR1,6.33
63,1,1,4,81,아브레-KR1,3.83
63,1,1,3,24,K U-IGY,3.25
63,0,0,2,59,무능력 초능력-KR1,3.0
63,1,1,2,64,yangqi1-KR1,12.0
64,0,0,2,64,Refuge-KR1,3.0
64,0,0,3,517,어 그래 한잔해-KR1,1.33
64,1,1,5,526,GAENG-7683,3.25
64,1,1,3,61,LunaLina-KR1,3.0
64,1,1,2,234,경쟁경쟁-KR1,3.5
64,0,0,5,12,생각이 통달하다-KR1,1.75
64,1,1,4,498,Thug sup-KR1,2.67
64,1,1,1,24,shi yu yuan wei-KR1,4.0
64,0,0,4,145,wakizaki-wkzk,1.0
64,0,0,1,266,xiaofangOW0-KR1,0.33
65,0,1,5,117,산중호걸 목영-산중호걸,4.2
65,0,1,2,59,매드브레인-KR1,4.4
65,0,1,1,518,만번슬프다-KR1,3.33
65,1,0,2,64,Kisai-1223,2.71
65,1,0,3,103,LunaLina-KR1,4.67
65,0,1,3,85,siuu8-KR1,0.56
65,1,0,1,41,소보로-소보로1,8.5
65,1,0,4,498,SHEN XIAOTING-111,2.67
65,1,0,5,111,실바니안두더지-1234,4.17
65,0,1,4,429,chaojibaobeijojo-123,1.83
66,1,0,1,85,No longer love-KR1,3.5
66,0,1,5,12,luckyqqqq-KR1,1.5
66,1,0,2,64,DRX Juhana-KR1,5.5
66,1,0,5,22,aierlanlaozhu-KR1,3.14
66,0,1,3,103,LunaLina-KR1,0.78
66,0,1,1,24,DK Thanatos-KR1,13.0
66,1,0,3,84,DRX-7267,7.67
66,0,1,4,498,ben dan she shou-KR1,1.62
66,0,1,2,254,Epilogue for you-KR0,0.8
66,1,0,4,15,오 뀨-KR5,4.5
67,0,1,2,234,qwerdsaxcz-KR1,2.29
67,0,1,1,58,에밀리아 람 렘-KR1,1.75
67,1,0,1,107,렝꽁이-KR1,2.0
67,1,0,2,64,붐칙칵칙-KR1,4.4
67,1,0,3,103,LunaLina-KR1,10.33
67,0,1,4,498,도입부터결말까지-KR1,2.0
67,1,0,5,111,마음 만약 양지-KR1,1.17
67,1,0,4,145,2k2k1in2-KR12,5.25
67,0,1,5,497,좋아하다신라면-KR1,2.86
67,0,1,3,134,유발협스트레스-KR1,1.75
68,1,1,1,107,악마상욱-상 욱,3.14
68,0,0,4,22,백인찬-백인찬,0.86
68,1,1,3,84,N4G1-KR1,4.0
68,1,1,2,57,케인그브마오카이-니달리벤,6.0
68,1,1,4,110,희 욱-1111,7.33
68,0,0,3,103,LunaLina-KR1,2.2
68,0,0,1,92,R1T-KR1,0.5
68,0,0,5,497,Kemish-001,1.5
68,1,1,5,888,우끄우끄-0720,11.5
68,0,0,2,11,vbnc4rfghijkmtu5-KR1,1.75
69,1,0,1,58,8년생 감자-KR1,6.0
69,0,1,4,81,봄 2-KR1,1.17
69,1,0,2,64,스 타-KR097,7.67
69,1,0,3,103,LunaLina-KR1,8.33
69,0,1,2,234,도입부터결말까지-KR1,1.86
69,1,0,5,16,QueenZu-KR1,4.0
69,0,1,1,68,기 돌-2003,1.14
69,0,1,5,526,유 빔-KR1,2.0
69,1,0,4,895,싸이카-SGT,3.6
69,0,1,3,134,DelightseGa-KR1,0.89
70,1,1,2,163,coolran-KR1,4.33
70,1,1,3,126,아발론친추주세요-KR1,14.0
70,0,0,3,103,LunaLina-KR1,2.0
70,1,1,1,166,준서고-KR1,2.0
70,0,0,1,54,xxxxouooo-KR1,0.14
70,0,0,5,111,September 1st-KR1,3.5
70,0,0,2,64,hide on bush-완두콩,0.8
70,1,1,5,526,유 빔-KR1,6.0
70,0,0,4,429,ADC0315-KR1,1.0
70,1,1,4,895,싸이카-SGT,11
71,0,1,4,145,백수 연수-KR1,1.17
71,1,0,5,432,Let me sup-KR1,16.0
71,0,1,3,518,하늘이펼쳐지는밤-KR1,2.33
71,0,1,2,91,전상득-KR1,0.67
71,1,0,4,115,DK Bible-KR1,15.0
71,0,1,1,150,Ripple-2006,1.2
71,1,0,3,4,Epilogue for you-KR0,5.5
71,1,0,1,777,DRX Frog-0630,4.5
71,0,1,5,497,나는순진하다-KR1,2.0
71,1,0,2,104,용병457-KR1,3.0
72,1,1,5,432,Let me sup-KR1,8.0
72,1,1,3,246,jiezhili-666,2.0
72,0,0,3,518,송제우-KR1,1.71
72,1,1,4,81,NS Jiwoo-KR1,4.4
72,0,0,5,43,메카닉즘-KR1,2.14
72,0,0,2,91,전상득-KR1,2.0
72,1,1,1,36,드맨드맨핸드맨-KR1,3.5
72,0,0,1,48,용병457-KR1,2.33
72,1,1,2,163,불필요한 자아-KR1,2.33
72,0,0,4,429,KOJIMAO-KR1,2.17
73,1,1,4,51,Jokek1lng-4124,6.5
73,0,0,1,77,NS REDFORCE-NS1,2.25
73,0,0,4,429,따붕 람미스-KR1,0.4
73,1,1,1,80,기묘진-KR2,2.43
73,0,0,2,56,O0OOoO-O0OOo,1.29
73,0,0,5,888,후회 첫날-KR1,1.0
73,1,1,5,432,용병456-KR1,33.0
73,0,0,3,84,gaubeo202-KR1,0.82
73,1,1,3,61,한알한알달-KR1,3.29
73,1,1,2,78,용병457-KR1,27.0
74,1,1,5,526,Road-2693,1.75
74,1,1,2,64,빡 표-KR123,6.5
74,1,1,1,24,뀨Dragon-KR1,3.5
74,0,0,2,60,Swamp-0916,4.0
74,1,1,4,69,Chang Min-KR1,2.64
74,0,0,4,429,Xbm-KR1,3.0
74,1,1,3,711,예빈누나 미쳤다-KR1,4.0
74,0,0,5,12,Deer3-KR1,4.67
74,0,0,1,777,용병457-KR1,1.64
74,0,0,3,18,loopy1013-KR1,2.89
75,1,1,4,202,밤이싫어-샌드박스,18.0
75,0,0,4,110,Deft-8366,1.17
75,1,1,3,517,불 독-KDF,3.75
75,1,1,1,157,g g-111,3.33
75,1,1,5,432,플레이리스트겨울-KR1,7.33
75,0,0,1,84,dlwlrma22-KR1,1.75
75,0,0,5,235,DRX-6698,1.0
75,1,1,2,64,Chillin Homie-UDT,4.75
75,0,0,2,104,용병457-KR1,2.75
75,0,0,3,126,hanni fans-tw01,0.22
76,1,0,4,523,Jokek1lng-4124,3.17
76,1,0,5,22,FA Kingdom-KR1,7.33
76,1,0,3,131,매일 졸아요-KR1,3.5
76,0,1,5,111,바다가 좋아요-KR1,1.86
76,1,0,2,62,Citrus-징징이,2.67
76,1,0,1,266,강하다 별-KR1,4.33
76,0,1,1,24,Lancer-KDF,0.8
76,0,1,4,429,피그차이나-KR1,2.0
76,0,1,2,59,용병457-KR1,2.33
76,0,1,3,84,srysrysrysrymyb-KR1,2.17
77,0,0,4,110,밤이싫어-샌드박스,0.6
77,1,1,1,266,NS REDFORCE-NS1,1.5
77,0,0,1,777,BRO Kangin-KR1,1.0
77,1,1,5,497,nddn-KR1,12
77,0,0,3,268,NS Callme-KR1,0.0
77,1,1,3,61,M G-2821,3.0
77,1,1,2,64,hwa i tings-KR1,5.0
77,1,1,4,115,qeqzxweqvr1212-8468,7.0
77,0,0,5,888,르세라핌 정훈-샌드박스1,0.67
77,0,0,2,121,용병457-KR1,2.0
78,1,1,3,234,NEED HER-KR1,3.5
78,0,0,4,51,김점수-KR1,1.55
78,0,0,1,54,DK Thanatos-KR1,5.67
78,1,1,1,24,ahahahhhhhh-招人打职业,4.0
78,0,0,5,43,huyaqingchen-KR1,1.0
78,1,1,4,202,갓독 No1-0412,7.5
78,1,1,2,876,learn1-KR1,5.4
78,0,0,2,104,용병457-KR1,1.09
78,0,0,3,84,너 진짜 대단하다-KR1,1.08
78,1,1,5,22,4ckzz-KR1,2.89
79,0,0,1,897,밤이싫어-샌드박스,0.71
79,1,1,3,20,누누와 윌럼프-3679,6.75
79,1,1,1,126,Upgrade 할거야-0509,4.0
79,1,1,4,81,Lure-0516,13.0
79,0,0,2,63,HamBak-5770,1.0
79,1,1,2,76,subintnqls06-Tim,6.33
79,0,0,4,145,따붕 람미스-KR1,0.5
79,1,1,5,22,yskmismyson-KR1,8.33
79,0,0,5,497,용병456-KR1,1.43
79,0,0,3,54,용병457-KR1,1.25
80,1,0,3,518,FATE-0822,5
80,1,0,4,119,Bvoy-000,13.0
80,1,0,5,44,범사섭수관용-KR1,11.0
80,0,1,4,429,yucca입니다-KR1,0.33
80,1,0,1,24,ahahahhhhhh-招人打职业,1.0
80,0,1,3,134,Roadless Camelot-0311,0.75
80,0,1,5,111,xxxxxm-KR1,0.67
80,1,0,2,104,용병457-KR1,2.67
80,0,1,1,114,asdasdzxc12-KR1,3.0
80,0,1,2,64,Billy Butcher XD-KR1,2.0
81,0,1,4,81,카와이 뽀시-KR1,1.5
81,0,1,5,43,Way-한기리,1.0
81,1,0,1,85,Rooster-2005,1.67
81,1,0,3,103,DRX-7267,14.0
81,0,1,1,24,텐동맨-KR1,1.25
81,0,1,2,163,turr2t-KOR,1.0
81,1,0,4,222,daoxinwengu1-KR1,14.0
81,1,0,5,111,720Cloud-KR1,3.4
81,1,0,2,104,용병457-KR1,6.33
81,0,1,3,777,너 진짜 대단하다-KR1,0.4
82,0,1,4,115,윤용호-KR1,4.33
82,0,1,1,75,광광우럮따-KR1,1.83
82,1,0,5,497,Way-한기리,3.0
82,1,0,2,234,Focalors333-KR1,5.5
82,1,0,1,48,텐동맨-KR1,1.0
82,1,0,3,61,Bae Suzy-KR1,2.14
82,0,1,3,126,향 상-1234,1.11
82,0,1,5,235,용병456-KR1,2.0
82,1,0,4,15,God JeongIn-1234,2.5
82,0,1,2,104,용병457-KR1,4.4
83,1,0,1,154,언니우기-KR1,15
83,0,1,2,35,생품이-4784,0.89
83,0,1,4,81,땅우양-KR1,1.5
83,1,0,5,111,sanghyxxn-KR1,18.0
83,0,1,3,84,Gen G Slayer-KR1,3.0
83,1,0,2,517,y1qunsb-KR1,3.75
83,0,1,5,12,xinxin-3929,1.67
83,0,1,1,48,aidorusama-KR1,0.38
83,1,0,4,145,용병457-KR1,1.67
83,1,0,3,777,역발산기개세-1123,1.33
84,0,1,1,58,mian ju zhi hou-KR1,0.25
84,1,0,5,497,바다가 좋아요-KR1,7.0
84,1,0,4,51,fisherr-4992,1.0
84,1,0,1,887,DDahyuk-0904,6.0
84,1,0,2,59,iejqifpq-KR1,9.0
84,0,1,5,53,Xiang Jian Ni-KR1,1.5
84,0,1,3,84,Pungyeon-0622,0.8
84,0,1,4,145,st Matcha-KR1,1.0
84,1,0,3,7,Reoki-KR1,2.67
84,0,1,2,104,용병457-KR1,1.33
85,1,1,3,163,LFT DICE-1234,10.0
85,1,1,4,429,Fzz gege-KR1,14.0
85,1,1,2,59,스눈이-KR2,3.0
85,1,1,5,51,Xiang Jian Ni-KR1,16.0
85,1,1,1,266,dydwns7667-11111,4.0
85,0,0,3,517,Bae Suzy-KR1,0.5
85,0,0,2,254,FA Smlz-KR1,1.67
85,0,0,4,22,haiyaoduojiu-1111,0.57
85,0,0,1,54,zao chen zz-KR1,0.2
85,0,0,5,497,행운이 따르기를-3062,0.62
86,1,1,1,13,아발론친추주세요-KR1,2.0
86,0,0,1,68,헤리z-6666,0.33
86,1,1,4,429,Fzz gege-KR1,18
86,1,1,5,888,Xiang Jian Ni-KR1,18.0
86,0,0,4,777,FA Smlz-KR1,0.0
86,0,0,5,235,haiyaoduojiu-1111,0.29
86,1,1,3,136,zao chen zz-KR1,6
86,1,1,2,64,Mute-1938,11.0
86,0,0,3,223,행운이 따르기를-3062,0.14
86,0,0,2,163,고추바사삭맛있어-6005,0.67
87,0,0,1,64,Kingen-KR1,1.8
87,1,1,4,145,xycg-KR1,3.2
87,0,0,2,104,nikett-KR1,1.43
87,1,1,1,126,헤리z-6666,1.75
87,1,1,3,517,안죽기장인-123,2.5
87,0,0,3,268,FA Smlz-KR1,1.43
87,0,0,4,498,haiyaoduojiu-1111,1.4
87,1,1,2,141,xianmiaozhun-KR1,4.5
87,1,1,5,40,Mute-1938,9.0
87,0,0,5,497,행운이 따르기를-3062,2.33
88,1,0,2,421,hold me7-KR1,4.25
88,1,0,4,110,카와이 뽀시-KR1,1.29
88,0,1,1,154,종 하-Zac,1.25
88,1,0,3,517,대광-God,4.75
88,0,1,3,84,M G-2821,1.38
88,1,0,1,23,다딱이대갈통-KR1,8.0
88,0,1,2,59,스눈이-KR2,2.8
88,0,1,4,18,chaojibaobeijojo-123,2.0
88,1,0,5,888,haiyaoduojiu-1111,2.0
88,0,1,5,555,rtmopgd-KR1,2.75
89,1,0,1,54,무등산NPC-IgNar,1.5
89,1,0,2,104,라쿤99-KR1,9.0
89,1,0,4,51,Deft-8366,2.67
89,0,1,2,76,Hervy-KR1,3.0
89,0,1,4,202,Fzz gege-KR1,2.33
89,1,0,3,134,대광-God,10.0
89,0,1,1,266,사람위에사람없고-2006,1.0
89,0,1,5,43,르세라핌 정훈-샌드박스1,2.33
89,1,0,5,99,haiyaoduojiu-1111,1.2
89,0,1,3,777,haiyaonuli-KR1,1.0
90,1,0,4,81,FA Kingdom-KR1,9.0
90,1,0,5,235,snunup-nunu,3.0
90,1,0,2,64,DK Lucid-KR1,13
90,1,0,3,84,pout2023-11234,4
90,0,1,4,429,chaojibaobeijojo-123,0.6
90,0,1,5,888,haiyaoduojiu-1111,0.67
90,1,0,1,150,noobldrzzzzz-666,0.5
90,0,1,2,131,enenenenang-KR1,0.38
90,0,1,1,86,Gryffinn-G2006,0.33
90,0,1,3,85,sjj-sjj,1.0
91,0,1,3,134,윤용호-KR1,3.8
91,1,0,1,24,Morgan-8274,1.86
91,0,1,4,498,DK Rahel-KR1,2.75
91,1,0,4,145,xycg-KR1,3.67
91,0,1,1,58,안죽기장인-123,0.78
91,1,0,3,7,대광-God,2.83
91,1,0,2,234,HamBak-5770,8.0
91,1,0,5,526,스눈이-KR2,4.33
91,0,1,5,497,haiyaoduojiu-1111,2.71
91,0,1,2,104,K love Jiao-KR1,2.83
92,0,1,1,266,윤용호-KR1,1.12
92,0,1,3,91,시간의 숲-KR1,1.38
92,1,0,1,58,DRX Juhana-KR1,2.6
92,1,0,4,115,나 비-77777,4.5
92,1,0,2,104,모든것을극한으로-KR1,5.2
92,1,0,3,103,Yusoo-5555,4.75
92,0,1,4,429,jia xiang d1-KR1,0.77
92,0,1,5,22,haiyaoduojiu-1111,0.85
92,1,0,5,555,zao chen zz-KR1,5.4
92,0,1,2,30,xianmiaozhun-KR1,2.86
93,1,0,4,110,카와이 뽀시-KR1,2.0
93,0,1,3,61,HLE Loki-4360,1.2
93,1,0,3,84,Chinata-KR1,2.67
93,1,0,2,104,나 비-77777,15.0
93,1,0,1,777,NS Callme-KR1,12
93,0,1,2,64,따붕 람미스-KR1,2.5
93,0,1,4,202,stay-2002,2.67
93,0,1,5,89,왕자님 나가신다-2289,1.4
93,0,1,1,133,살퀸레-KR1,0.5
93,1,0,5,22,haiyaoduojiu-1111,1.83
94,1,1,3,91,시간의 숲-KR1,12.5
94,0,0,1,77,FA ady-KR1,0.5
94,0,0,5,497,luck dog-KR1,2.0
94,1,1,1,78,칼과 창 방패-KR1,5.0
94,0,0,3,84,나 경-1023,1.71
94,1,1,2,63,HamBak-5770,3.83
94,0,0,2,64,HLE Life Esports-HLE,1.5
94,0,0,4,498,호떡붕어빵-KR1,2.17
94,1,1,4,202,stay-2002,6.33
94,1,1,5,22,haiyaoduojiu-1111,2.44
95,1,1,1,75,광광우럮따-KR1,11.0
95,0,0,1,24,FA ady-KR1,2.25
95,0,0,2,104,벌꿀허태범-9999,2.6
95,1,1,4,81,Lure-0516,3.0
95,1,1,3,268,Guti-0409,3.25
95,1,1,2,141,Focalors333-KR1,3.0
95,0,0,3,134,호떡붕어빵-KR1,1.57
95,0,0,4,110,stay-2002,2.67
95,1,1,5,111,생각이 통달하다-KR1,1.57
95,0,0,5,22,haiyaoduojiu-1111,2.14
96,1,0,3,79,광광우럮따-KR1,11.0
96,1,0,4,145,Lure-0516,1.67
96,0,1,2,64,호떡붕어빵-KR1,1.75
96,0,1,4,81,왕자님 나가신다-2289,1.5
96,1,0,5,497,haiyaoduojiu-1111,8.0
96,0,1,3,7,apex1v1solo-KR1,1.33
96,1,0,2,59,바지를 벗어-KR1,5.5
96,1,0,1,127,유발협스트레스-KR1,3.0
96,0,1,5,43,발재훈이의모함-KR1,2.0
96,0,1,1,777,im not sorry-never,0.14
97,1,1,5,53,Jokek1lng-4124,4.6
97,0,0,1,887,BRO Kangin-KR1,1.22
97,1,1,4,222,xycg-KR1,12.5
97,0,0,3,777,HamBak-5770,2.75
97,0,0,4,145,스눈이-KR2,1.33
97,1,1,1,897,Ripple-2006,3.33
97,1,1,3,268,livinli-KR1,1.83
97,0,0,5,497,haiyaoduojiu-1111,1.0
97,0,0,2,5,K love Jiao-KR1,0.89
97,1,1,2,64,homem aranha-KR1,6.0
98,1,1,5,111,luck dog-KR1,2.12
98,1,1,1,84,BRO Kangin-KR1,8.0
98,0,0,1,266,qweasdcxz-KR1,1.14
98,0,0,2,63,HamBak-5770,2.4
98,0,0,4,145,스눈이-KR2,3.4
98,0,0,3,126,livinli-KR1,1.88
98,1,1,3,103,Bae Suzy-KR1,3.0
98,0,0,5,53,haiyaoduojiu-1111,2.0
98,1,1,4,222,apex1v1solo-KR1,2.0
98,1,1,2,64,K love Jiao-KR1,3.67
99,1,1,4,145,밤이싫어-샌드박스,4.5
99,0,0,4,223,luck dog-KR1,1.0
99,0,0,1,84,BRO Kangin-KR1,1.17
99,1,1,2,64,raptor-전어진,17.0
99,1,1,1,266,조사병단병사1-1484,1.5
99,0,0,3,517,livinli-KR1,2.33
99,1,1,3,127,Bae Suzy-KR1,1.75
99,0,0,5,235,haiyaoduojiu-1111,1.4
99,0,0,2,254,K love Jiao-KR1,2.5
99,1,1,5,497,행운이 따르기를-3062,4.0
100,0,1,4,110,카와이 뽀시-KR1,0.0
100,0,1,1,266,BRO Kangin-KR1,0.33
100,1,0,1,777,Rooster-2005,3
100,1,0,3,517,DRX kyeahoo-0813,10
100,0,1,2,254,raptor-전어진,0.33
100,1,0,2,64,조사병단병사1-1484,8
100,1,0,4,202,stay-2002,4
100,1,0,5,555,haiyaoduojiu-1111,5.0
100,0,1,3,163,apex1v1solo-KR1,0.25
100,0,1,5,497,행운이 따르기를-3062,0.33
101,0,0,1,92,Azhy-KR1,1.0
101,1,1,1,897,DRX Rascal-KR1,4.0
101,1,1,4,145,xycg-KR1,7.0
101,1,1,3,517,DRX kyeahoo-0813,4.67
101,0,0,4,498,stay-2002,1.67
101,1,1,5,497,노장 두티-KR1,3.67
101,0,0,5,53,haiyaoduojiu-1111,1.2
101,0,0,3,268,apex1v1solo-KR1,2.33
101,0,0,2,64,gelifeisi9-KR1,1.0
101,1,1,2,203,yi zhen feng-KR1,8.0
102,0,0,5,107,cat on the bush-KR1,0.75
102,1,1,1,79,그라가스할래요-KR1,2.5
102,0,0,4,157,졸귀뽀시-KR1,0.46
102,1,1,2,78,가서 부숴라-KR1,5.0
102,0,0,3,61,woyaoshangzuanyi-KR1,3.0
102,1,1,4,18,IIIIlllIIIIll-KR1,8.25
102,0,0,1,67,넥스트 챌린지-KR1,2.5
102,1,1,5,526,haiyaoduojiu-1111,6.8
102,1,1,3,268,qweasd123345-KR1,1.62
102,0,0,2,246,beifeng-pggg,2.29
103,0,0,1,85,90 마린-KR1,0.71
103,1,1,3,517,어쩌라고맞짱뜰까-KR1,21
103,1,1,1,114,어색했-KR1,4.0
103,0,0,2,64,따붕 람미스-KR1,1.0
103,0,0,4,110,스눈이-KR2,1.4
103,1,1,2,76,DDoiV-이승용가리,16.0
103,0,0,3,4,Bae Suzy-KR1,1.8
103,1,1,5,235,haiyaoduojiu-1111,3.0
103,1,1,4,429,미소 엄마3-KR1,3.0
103,0,0,5,888,행운이 따르기를-3062,1.0
104,1,0,2,64,DRX Juhana-KR1,4.2
104,1,0,1,114,어색했-KR1,1.43
104,0,1,2,56,가서 부숴라-KR1,3.0
104,0,1,4,81,Fzz gege-KR1,2.83
104,1,0,3,61,fisherr-4992,4.5
104,1,0,4,145,스눈이-KR2,12.0
104,0,1,3,84,Bae Suzy-KR1,1.57
104,0,1,5,497,haiyaoduojiu-1111,2.33
104,0,1,1,85,asdfgghgh-KR1dd,0.82
104,1,0,5,111,AND4-KR1,2.62
105,0,1,2,104,장원영-KR05,0.25
105,1,0,1,126,갑 각 류-5238,6.0
105,1,0,3,61,vchasdqwvg-KR1,6.0
105,0,1,5,22,xinxin-3929,0.33
105,1,0,5,16,QueenZu-KR1,15.0
105,0,1,1,79,젖통 살인사건-KR1,0.2
105,1,0,4,202,결혼말고는다했나봐-KR2,15.0
105,1,0,2,64,gelifeisi9-KR1,7
105,0,1,4,498,갓독 No1-0412,0.0
105,0,1,3,85,topking-Jax1,0.17
106,1,1,4,81,졸귀뽀시-KR1,12.0
106,1,1,2,56,난 더 성장할거야-KR01,4.25
106,0,0,5,111,NS HH-KR1,1.2
106,0,0,2,163,Focalors333-KR1,1.38
106,0,0,4,110,Exusia-1009,0.9
106,1,1,1,79,젖통 살인사건-KR1,4.0
106,1,1,3,126,yiqunsb-KR1,16.0
106,0,0,1,777,haiyaonuli-KR1,1.4
106,0,0,3,266,xiaofangOW0-KR1,0.33
106,1,1,5,432,poome-KR1,6.0
107,0,1,1,6,꽃게랑-꽃게랑,0.67
107,0,1,3,85,siuu8-KR1,2.0
107,0,1,4,22,WON IL-RUNIL,0.5
107,0,1,5,57,늑대는배가고프다-KR1,0.12
107,1,0,4,429,Exusia-1009,22.0
107,1,0,3,79,젖통 살인사건-KR1,4.0
107,0,1,2,200,능동적인사고 유연한대처능력-01011,1.25
107,1,0,1,266,xzz1-KR1,1.75
107,1,0,5,888,lovemycat-KR1,5.0
107,1,0,2,234,1Nn9-KR1,3.0
108,1,0,5,235,Minit-0203,6.0
108,1,0,4,126,Last Sumnner-KR1,2.0
108,0,1,5,902,사람 안 믿어-KR1,1.5
108,1,0,3,79,젖통 살인사건-KR1,11.5
108,0,1,1,68,spr1ng-KR1,2.6
108,0,1,4,236,No like human-KR1,1.09
108,1,0,2,200,lushangxiaoxin-KR1,3.8
108,0,1,3,711,st Matcha-KR1,1.2
108,1,0,1,122,shi yu yuan wei-KR1,1.14
108,0,1,2,64,KING민수-KING,2.57
109,0,1,5,22,Minit-0203,1.64
109,1,0,4,429,연구좀할게요-KR1,2.33
109,1,0,1,126,Upgrade 할거야-0509,3.4
109,0,1,4,18,Fzz gege-KR1,1.56
109,1,0,3,134,Guti-0409,4.25
109,0,1,1,14,짝동영-KR1,2.0
109,0,1,3,517,젖통 살인사건-KR1,1.17
109,0,1,2,121,끝이안 보여-KR1,2.12
109,1,0,2,245,전학생 에코-KR1,9.0
109,1,0,5,526,yiout-KR1,6.0
110,0,1,5,154,언니우기-KR1,2.5
110,1,0,3,126,모든일은같이-KR1,3.67
110,0,1,4,81,金秀炫-000,0.67
110,1,0,1,897,태 구 야-9914,2.5
110,1,0,4,157,good team-KR1,4.0
110,0,1,3,79,젖통 살인사건-KR1,0.8
110,0,1,1,68,BX8KK-KR1,1.33
110,1,0,2,163,끝이안 보여-KR1,4.5
110,1,0,5,111,rtmopgd-KR1,8.0
110,0,1,2,121,AND4-KR1,1.33
111,0,1,1,77,Twitch 곰팡호-KR1,1.0
111,0,1,3,112,감정없는사람-1354,0.25
111,0,1,2,104,Again-다 시,0.6
111,0,1,4,221,Fzz gege-KR1,0.33
111,1,0,3,79,젖통 살인사건-KR1,9
111,1,0,2,64,손주녁-KR1,11
111,0,1,5,111,Claudia Salas X-KR1,0.14
111,1,0,1,48,zhendehaoleia-KR1,1.75
111,1,0,5,497,knfdi-KR1,16.0
111,1,0,4,498,hanmen-xlf,14
112,0,0,4,110,악 신-KR1,0.29
112,1,1,1,777,토실토실한붕어-KR1,7.0
112,1,1,3,79,젖통 살인사건-KR1,8.0
112,1,1,2,5,Epilogue for you-KR0,13
112,1,1,5,526,유 빔-KR1,11.0
112,0,0,5,497,실바니안두더지-1234,0.67
112,0,0,2,104,하윤 그림자1-1004,0.33
112,1,1,4,360,jingxindeyi-KR1,2.5
112,0,0,1,266,nAts2-KR1,0.4
112,0,0,3,61,첫째키아나여왕-KR1,1.0
113,0,1,5,497,쨩구마을-KR1,0.67
113,1,0,2,30,중국인-Hao11,9.0
113,0,1,1,92,R1T-KR1,0.0
113,0,1,2,254,Mikasa-KR2,0.0
113,1,0,3,79,젖통 살인사건-KR1,7.0
113,0,1,4,498,jingxindeyi-KR1,0.6
113,1,0,1,58,BX8KK-KR1,2
113,1,0,4,119,lovemycat-KR1,11.0
113,0,1,3,27,SlNGED-KR1,0.5
113,1,0,5,888,kk2dd-KR1,12.0
114,1,1,1,117,새하얀 thigh-KR1,6.0
114,1,1,2,107,스물다섯번째밤-KR1,7.0
114,0,0,5,497,쨩구마을-KR1,0.33
114,1,1,3,3,공주 바넬로피-NKG3,10.0
114,0,0,3,79,젖통 살인사건-KR1,1.25
114,1,1,4,429,jingxindeyi-KR1,6.0
114,0,0,1,24,BX8KK-KR1,0.6
114,0,0,4,81,Lee jun-1234,3
114,0,0,2,91,Liarzz-4642,0.29
114,1,1,5,51,아이돌 Deft-KR1,5.0
